Formula,SMILES,Kind,Mode,Frequency,Intensity
C5H6O_24,O=C1CC=CC1,FundScaled,5,596.3867367,3.1049
C5H6O_24,O=C1CC=CC1,FundScaled,6,647.0780391,52.6228
C5H6O_24,O=C1CC=CC1,FundScaled,7,746.6489046,8.4009
C5H6O_24,O=C1CC=CC1,FundScaled,8,757.0797419,4.2973
C5H6O_24,O=C1CC=CC1,FundScaled,9,774.0978034,0
C5H6O_24,O=C1CC=CC1,FundScaled,10,922.7891673,17.8963
C5H6O_24,O=C1CC=CC1,FundScaled,11,941.5812775,0
C5H6O_24,O=C1CC=CC1,FundScaled,12,944.2899651,0.6793
C5H6O_24,O=C1CC=CC1,FundScaled,13,953.9225186,3.5735
C5H6O_24,O=C1CC=CC1,FundScaled,14,1070.514785,0.5519
C5H6O_24,O=C1CC=CC1,FundScaled,15,1070.835683,0
C5H6O_24,O=C1CC=CC1,FundScaled,16,1109.10874,40.3569
C5H6O_24,O=C1CC=CC1,FundScaled,17,1128.326137,4.2898
C5H6O_24,O=C1CC=CC1,FundScaled,18,1235.25961,31.0061
C5H6O_24,O=C1CC=CC1,FundScaled,19,1240.8496,1.5082
C5H6O_24,O=C1CC=CC1,FundScaled,20,1316.748863,1.4245
C5H6O_24,O=C1CC=CC1,FundScaled,21,1356.553983,22.0665
C5H6O_24,O=C1CC=CC1,FundScaled,22,1359.977367,0.121
C5H6O_24,O=C1CC=CC1,FundScaled,23,1635.465498,1.2958
C5H6O_24,O=C1CC=CC1,FundScaled,24,1801.305458,271.6595
C5H6O_24,O=C1CC=CC1,FundScaled,25,2918.226425,7.8369
C5H6O_24,O=C1CC=CC1,FundScaled,26,2920.554768,7.9271
C5H6O_24,O=C1CC=CC1,FundScaled,27,2965.960471,5.5208
C5H6O_24,O=C1CC=CC1,FundScaled,28,2966.695586,0
C5H6O_24,O=C1CC=CC1,FundScaled,29,3063.099367,2.5644
C5H6O_24,O=C1CC=CC1,FundScaled,30,3084.38566,10.9738
C5H6O_25,OC(C=C1)(C=C1),FundScaled,1,175.2064826,1.7432
C5H6O_25,OC(C=C1)(C=C1),FundScaled,2,287.1800396,50.1683
C5H6O_25,OC(C=C1)(C=C1),FundScaled,3,352.7730835,39.9576
C5H6O_25,OC(C=C1)(C=C1),FundScaled,4,533.4087733,0.0232
C5H6O_25,OC(C=C1)(C=C1),FundScaled,5,544.4707185,3.0395
C5H6O_25,OC(C=C1)(C=C1),FundScaled,6,663.8785431,35.4442
C5H6O_25,OC(C=C1)(C=C1),FundScaled,7,704.5204975,0.4943
C5H6O_25,OC(C=C1)(C=C1),FundScaled,8,758.7874736,3.9168
C5H6O_25,OC(C=C1)(C=C1),FundScaled,9,801.7446034,74.3567
C5H6O_25,OC(C=C1)(C=C1),FundScaled,10,846.7864694,35.9973
C5H6O_25,OC(C=C1)(C=C1),FundScaled,11,925.1641711,0.4464
C5H6O_25,OC(C=C1)(C=C1),FundScaled,12,930.6838364,0.2155
C5H6O_25,OC(C=C1)(C=C1),FundScaled,13,950.9219413,2.6533
C5H6O_25,OC(C=C1)(C=C1),FundScaled,14,1005.497219,18.7352
C5H6O_25,OC(C=C1)(C=C1),FundScaled,15,1024.406792,31.4521
C5H6O_25,OC(C=C1)(C=C1),FundScaled,16,1040.07695,3.0336
C5H6O_25,OC(C=C1)(C=C1),FundScaled,17,1112.71762,81.7183
C5H6O_25,OC(C=C1)(C=C1),FundScaled,18,1188.23129,2.4305
C5H6O_25,OC(C=C1)(C=C1),FundScaled,19,1188.535776,0.0066
C5H6O_25,OC(C=C1)(C=C1),FundScaled,20,1249.87013,0.1015
C5H6O_25,OC(C=C1)(C=C1),FundScaled,21,1318.247052,5.3996
C5H6O_25,OC(C=C1)(C=C1),FundScaled,22,1343.836406,84.5493
C5H6O_25,OC(C=C1)(C=C1),FundScaled,23,1550.03874,1.3821
C5H6O_25,OC(C=C1)(C=C1),FundScaled,24,1611.000669,0.0043
C5H6O_25,OC(C=C1)(C=C1),FundScaled,25,2895.924576,8.9651
C5H6O_25,OC(C=C1)(C=C1),FundScaled,26,3070.116363,4.293
C5H6O_25,OC(C=C1)(C=C1),FundScaled,27,3079.350538,9.1235
C5H6O_25,OC(C=C1)(C=C1),FundScaled,28,3100.188262,6.403
C5H6O_25,OC(C=C1)(C=C1),FundScaled,29,3104.078917,0.9463
C5H6O_25,OC(C=C1)(C=C1),FundScaled,30,3736.180882,41.6704
C5H6O_26,OC(C#C)C=C,FundScaled,1,77.71987626,0.6174
C5H6O_26,OC(C#C)C=C,FundScaled,2,164.5770763,1.11
C5H6O_26,OC(C#C)C=C,FundScaled,3,195.3172018,42.116
C5H6O_26,OC(C#C)C=C,FundScaled,4,225.1825168,76.4211
C5H6O_26,OC(C#C)C=C,FundScaled,5,317.6790388,6.1806
C5H6O_26,OC(C#C)C=C,FundScaled,6,392.1788718,8.832
C5H6O_26,OC(C#C)C=C,FundScaled,7,489.8145242,22.8456
C5H6O_26,OC(C#C)C=C,FundScaled,8,570.3912752,6.1659
C5H6O_26,OC(C#C)C=C,FundScaled,9,652.323372,42.3056
C5H6O_26,OC(C#C)C=C,FundScaled,10,669.8879993,8.3145
C5H6O_26,OC(C#C)C=C,FundScaled,11,682.4955576,28.4345
C5H6O_26,OC(C#C)C=C,FundScaled,12,849.7808444,4.1064
C5H6O_26,OC(C#C)C=C,FundScaled,13,922.9479462,49.4561
C5H6O_26,OC(C#C)C=C,FundScaled,14,953.0416012,28.3674
C5H6O_26,OC(C#C)C=C,FundScaled,15,982.568366,7.2739
C5H6O_26,OC(C#C)C=C,FundScaled,16,1063.178609,142.7959
C5H6O_26,OC(C#C)C=C,FundScaled,17,1075.713267,8.0742
C5H6O_26,OC(C#C)C=C,FundScaled,18,1203.059272,23.4969
C5H6O_26,OC(C#C)C=C,FundScaled,19,1240.355801,5.8357
C5H6O_26,OC(C#C)C=C,FundScaled,20,1275.476755,20.6651
C5H6O_26,OC(C#C)C=C,FundScaled,21,1303.793212,44.6438
C5H6O_26,OC(C#C)C=C,FundScaled,22,1384.564715,16.292
C5H6O_26,OC(C#C)C=C,FundScaled,23,1670.631871,1.9098
C5H6O_26,OC(C#C)C=C,FundScaled,24,2142.643123,0.9539
C5H6O_26,OC(C#C)C=C,FundScaled,25,2880.011001,20.7711
C5H6O_26,OC(C#C)C=C,FundScaled,26,3009.024375,6.4573
C5H6O_26,OC(C#C)C=C,FundScaled,27,3042.289123,2.0511
C5H6O_26,OC(C#C)C=C,FundScaled,28,3106.979876,6.7654
C5H6O_26,OC(C#C)C=C,FundScaled,29,3307.849854,64.4495
C5H6O_26,OC(C#C)C=C,FundScaled,30,3742.407133,49.1578
C5H6O_27,C#CC(CC)=O,FundScaled,1,43.98318106,1.8279
C5H6O_27,C#CC(CC)=O,FundScaled,2,144.5956512,2.7824
C5H6O_27,C#CC(CC)=O,FundScaled,3,187.6215788,0.1543
C5H6O_27,C#CC(CC)=O,FundScaled,4,226.5989313,1.7245
C5H6O_27,C#CC(CC)=O,FundScaled,5,290.9662098,3.7752
C5H6O_27,C#CC(CC)=O,FundScaled,6,432.5124287,4.3871
C5H6O_27,C#CC(CC)=O,FundScaled,7,570.0813511,12.6841
C5H6O_27,C#CC(CC)=O,FundScaled,8,661.2600275,37.5848
C5H6O_27,C#CC(CC)=O,FundScaled,9,680.9180742,3.784
C5H6O_27,C#CC(CC)=O,FundScaled,10,691.7314503,7.1195
C5H6O_27,C#CC(CC)=O,FundScaled,11,713.7388328,29.8039
C5H6O_27,C#CC(CC)=O,FundScaled,12,777.6321602,7.0933
C5H6O_27,C#CC(CC)=O,FundScaled,13,929.7652281,47.1954
C5H6O_27,C#CC(CC)=O,FundScaled,14,1017.034356,21.6161
C5H6O_27,C#CC(CC)=O,FundScaled,15,1036.95519,3.9526
C5H6O_27,C#CC(CC)=O,FundScaled,16,1159.629145,69.8443
C5H6O_27,C#CC(CC)=O,FundScaled,17,1222.888884,40.4967
C5H6O_27,C#CC(CC)=O,FundScaled,18,1281.094702,9.1519
C5H6O_27,C#CC(CC)=O,FundScaled,19,1338.69031,2.949
C5H6O_27,C#CC(CC)=O,FundScaled,20,1385.958706,7.1355
C5H6O_27,C#CC(CC)=O,FundScaled,21,1411.613041,8.6206
C5H6O_27,C#CC(CC)=O,FundScaled,22,1417.029844,12.8964
C5H6O_27,C#CC(CC)=O,FundScaled,23,1741.653455,240.1247
C5H6O_27,C#CC(CC)=O,FundScaled,24,2129.466003,53.7789
C5H6O_27,C#CC(CC)=O,FundScaled,25,2915.41831,1.6716
C5H6O_27,C#CC(CC)=O,FundScaled,26,2917.198084,22.5835
C5H6O_27,C#CC(CC)=O,FundScaled,27,2993.13456,1.3541
C5H6O_27,C#CC(CC)=O,FundScaled,28,3008.4551,14.7363
C5H6O_27,C#CC(CC)=O,FundScaled,29,3012.466079,21.5238
C5H6O_27,C#CC(CC)=O,FundScaled,30,3303.945363,50.2665
C5H6O_28,OC/C=C/C#C,FundScaled,1,85.25881962,1.8016
C5H6O_28,OC/C=C/C#C,FundScaled,2,119.9725202,0.8681
C5H6O_28,OC/C=C/C#C,FundScaled,3,158.9528307,16.903
C5H6O_28,OC/C=C/C#C,FundScaled,4,219.4864199,122.0283
C5H6O_28,OC/C=C/C#C,FundScaled,5,344.5756467,20.7809
C5H6O_28,OC/C=C/C#C,FundScaled,6,378.6496516,0.7694
C5H6O_28,OC/C=C/C#C,FundScaled,7,469.7554272,3.8982
C5H6O_28,OC/C=C/C#C,FundScaled,8,557.9365797,7.4042
C5H6O_28,OC/C=C/C#C,FundScaled,9,643.7159154,41.2007
C5H6O_28,OC/C=C/C#C,FundScaled,10,664.9884686,38.5609
C5H6O_28,OC/C=C/C#C,FundScaled,11,802.4973718,0.687
C5H6O_28,OC/C=C/C#C,FundScaled,12,909.129508,27.5963
C5H6O_28,OC/C=C/C#C,FundScaled,13,953.377575,28.9431
C5H6O_28,OC/C=C/C#C,FundScaled,14,997.7063673,14.2671
C5H6O_28,OC/C=C/C#C,FundScaled,15,1014.76899,72.6075
C5H6O_28,OC/C=C/C#C,FundScaled,16,1073.736737,46.6475
C5H6O_28,OC/C=C/C#C,FundScaled,17,1142.359843,51.5392
C5H6O_28,OC/C=C/C#C,FundScaled,18,1246.294742,10.0438
C5H6O_28,OC/C=C/C#C,FundScaled,19,1258.643903,6.9973
C5H6O_28,OC/C=C/C#C,FundScaled,20,1301.134334,6.6604
C5H6O_28,OC/C=C/C#C,FundScaled,21,1345.702916,52.4655
C5H6O_28,OC/C=C/C#C,FundScaled,22,1410.813421,3.0374
C5H6O_28,OC/C=C/C#C,FundScaled,23,1667.26011,1.6596
C5H6O_28,OC/C=C/C#C,FundScaled,24,2140.034245,3.0318
C5H6O_28,OC/C=C/C#C,FundScaled,25,2873.648109,41.7567
C5H6O_28,OC/C=C/C#C,FundScaled,26,2977.887207,12.6626
C5H6O_28,OC/C=C/C#C,FundScaled,27,3021.667907,3.3628
C5H6O_28,OC/C=C/C#C,FundScaled,28,3025.237665,11.5592
C5H6O_28,OC/C=C/C#C,FundScaled,29,3309.622185,77.8999
C5H6O_28,OC/C=C/C#C,FundScaled,30,3751.28959,53.189
C5H6O_29,O=CC#CCC,FundScaled,1,21.37923268,6.6186
C5H6O_29,O=CC#CCC,FundScaled,2,85.91206494,2.9798
C5H6O_29,O=CC#CCC,FundScaled,3,145.6450804,7.6732
C5H6O_29,O=CC#CCC,FundScaled,4,218.0759214,3.1403
C5H6O_29,O=CC#CCC,FundScaled,5,225.3917728,1.5521
C5H6O_29,O=CC#CCC,FundScaled,6,378.2964068,0.2644
C5H6O_29,O=CC#CCC,FundScaled,7,444.3713217,4.8579
C5H6O_29,O=CC#CCC,FundScaled,8,582.0721145,0.81
C5H6O_29,O=CC#CCC,FundScaled,9,743.2794335,3.3144
C5H6O_29,O=CC#CCC,FundScaled,10,765.2833809,61.9838
C5H6O_29,O=CC#CCC,FundScaled,11,935.7680049,20.1151
C5H6O_29,O=CC#CCC,FundScaled,12,970.4156748,0.1701
C5H6O_29,O=CC#CCC,FundScaled,13,1041.606819,1.3939
C5H6O_29,O=CC#CCC,FundScaled,14,1041.747087,0.1942
C5H6O_29,O=CC#CCC,FundScaled,15,1114.609512,41.013
C5H6O_29,O=CC#CCC,FundScaled,16,1217.468074,0.0167
C5H6O_29,O=CC#CCC,FundScaled,17,1291.211799,27.3242
C5H6O_29,O=CC#CCC,FundScaled,18,1341.089073,1.7995
C5H6O_29,O=CC#CCC,FundScaled,19,1349.707789,21.5455
C5H6O_29,O=CC#CCC,FundScaled,20,1379.147054,6.0977
C5H6O_29,O=CC#CCC,FundScaled,21,1409.081453,8.4915
C5H6O_29,O=CC#CCC,FundScaled,22,1415.339097,3.4072
C5H6O_29,O=CC#CCC,FundScaled,23,1736.544954,318.2374
C5H6O_29,O=CC#CCC,FundScaled,24,2250.490433,194.6402
C5H6O_29,O=CC#CCC,FundScaled,25,2830.427429,69.5637
C5H6O_29,O=CC#CCC,FundScaled,26,2917.535393,5.9453
C5H6O_29,O=CC#CCC,FundScaled,27,2921.074903,21.2829
C5H6O_29,O=CC#CCC,FundScaled,28,2961.595769,1.4452
C5H6O_29,O=CC#CCC,FundScaled,29,3013.412264,17.5362
C5H6O_29,O=CC#CCC,FundScaled,30,3017.164465,14.6515
C5H6O_3,C1C2(CC=C2)O1,FundScaled,1,187.5930482,1.712
C5H6O_3,C1C2(CC=C2)O1,FundScaled,2,306.0539248,2.408
C5H6O_3,C1C2(CC=C2)O1,FundScaled,3,363.1818788,1.9761
C5H6O_3,C1C2(CC=C2)O1,FundScaled,4,463.6871923,13.9321
C5H6O_3,C1C2(CC=C2)O1,FundScaled,5,562.2598691,3.5231
C5H6O_3,C1C2(CC=C2)O1,FundScaled,6,707.1064749,28.4901
C5H6O_3,C1C2(CC=C2)O1,FundScaled,7,825.2118165,39.2601
C5H6O_3,C1C2(CC=C2)O1,FundScaled,8,841.6946673,2.2914
C5H6O_3,C1C2(CC=C2)O1,FundScaled,9,865.9617863,17.2681
C5H6O_3,C1C2(CC=C2)O1,FundScaled,10,910.0670095,2.9237
C5H6O_3,C1C2(CC=C2)O1,FundScaled,11,917.1175933,20.5225
C5H6O_3,C1C2(CC=C2)O1,FundScaled,12,951.3768085,14.4609
C5H6O_3,C1C2(CC=C2)O1,FundScaled,13,998.1747841,9.1025
C5H6O_3,C1C2(CC=C2)O1,FundScaled,14,1049.865707,3.2472
C5H6O_3,C1C2(CC=C2)O1,FundScaled,15,1070.037685,8.0831
C5H6O_3,C1C2(CC=C2)O1,FundScaled,16,1076.285978,17.5731
C5H6O_3,C1C2(CC=C2)O1,FundScaled,17,1115.375067,3.5078
C5H6O_3,C1C2(CC=C2)O1,FundScaled,18,1122.930709,3.7724
C5H6O_3,C1C2(CC=C2)O1,FundScaled,19,1173.956649,6.6467
C5H6O_3,C1C2(CC=C2)O1,FundScaled,20,1261.25698,3.7984
C5H6O_3,C1C2(CC=C2)O1,FundScaled,21,1377.660887,16.8134
C5H6O_3,C1C2(CC=C2)O1,FundScaled,22,1400.779818,6.2917
C5H6O_3,C1C2(CC=C2)O1,FundScaled,23,1490.943893,36.1655
C5H6O_3,C1C2(CC=C2)O1,FundScaled,24,1581.676004,1.2482
C5H6O_3,C1C2(CC=C2)O1,FundScaled,25,2931.043621,26.1165
C5H6O_3,C1C2(CC=C2)O1,FundScaled,26,2958.524772,26.4346
C5H6O_3,C1C2(CC=C2)O1,FundScaled,27,2996.376645,10.7811
C5H6O_3,C1C2(CC=C2)O1,FundScaled,28,3054.655269,14.183
C5H6O_3,C1C2(CC=C2)O1,FundScaled,29,3070.708062,4.5054
C5H6O_3,C1C2(CC=C2)O1,FundScaled,30,3099.060111,7.6998
C5H6O_30,CC#CC(C)=O,FundScaled,1,31.9690397,0.7211
C5H6O_30,CC#CC(C)=O,FundScaled,2,101.9693425,4.9052
C5H6O_30,CC#CC(C)=O,FundScaled,3,115.0832948,0.2366
C5H6O_30,CC#CC(C)=O,FundScaled,4,135.6321827,1.0611
C5H6O_30,CC#CC(C)=O,FundScaled,5,294.8415023,3.151
C5H6O_30,CC#CC(C)=O,FundScaled,6,355.0019993,2.1486
C5H6O_30,CC#CC(C)=O,FundScaled,7,403.780417,4.8655
C5H6O_30,CC#CC(C)=O,FundScaled,8,560.8232256,0.8977
C5H6O_30,CC#CC(C)=O,FundScaled,9,572.9499625,3.7278
C5H6O_30,CC#CC(C)=O,FundScaled,10,650.7600107,27.5096
C5H6O_30,CC#CC(C)=O,FundScaled,11,928.9978604,27.4833
C5H6O_30,CC#CC(C)=O,FundScaled,12,984.115983,4.5476
C5H6O_30,CC#CC(C)=O,FundScaled,13,991.4727696,3.7863
C5H6O_30,CC#CC(C)=O,FundScaled,14,994.2428122,1.681
C5H6O_30,CC#CC(C)=O,FundScaled,15,1009.125088,3.4409
C5H6O_30,CC#CC(C)=O,FundScaled,16,1214.300512,148.3972
C5H6O_30,CC#CC(C)=O,FundScaled,17,1318.506499,65.2405
C5H6O_30,CC#CC(C)=O,FundScaled,18,1329.812242,11.1039
C5H6O_30,CC#CC(C)=O,FundScaled,19,1374.125099,15.4174
C5H6O_30,CC#CC(C)=O,FundScaled,20,1383.131507,9.9424
C5H6O_30,CC#CC(C)=O,FundScaled,21,1384.067291,13.9697
C5H6O_30,CC#CC(C)=O,FundScaled,22,1386.463096,5.831
C5H6O_30,CC#CC(C)=O,FundScaled,23,1734.855925,277.9999
C5H6O_30,CC#CC(C)=O,FundScaled,24,2259.881288,152.675
C5H6O_30,CC#CC(C)=O,FundScaled,25,2914.581763,8.7718
C5H6O_30,CC#CC(C)=O,FundScaled,26,2914.731763,0.595
C5H6O_30,CC#CC(C)=O,FundScaled,27,2999.863674,3.0099
C5H6O_30,CC#CC(C)=O,FundScaled,28,3003.738012,1.4418
C5H6O_30,CC#CC(C)=O,FundScaled,29,3007.195651,3.0596
C5H6O_30,CC#CC(C)=O,FundScaled,30,3042.539601,6.926
C5H6O_31,C(=O)CC#C(C),FundScaled,1,13.20975396,0.1368
C5H6O_31,C(=O)CC#C(C),FundScaled,2,49.5592396,8.9829
C5H6O_31,C(=O)CC#C(C),FundScaled,3,107.8825199,3.186
C5H6O_31,C(=O)CC#C(C),FundScaled,4,187.4294029,15.3224
C5H6O_31,C(=O)CC#C(C),FundScaled,5,282.1499743,12.0419
C5H6O_31,C(=O)CC#C(C),FundScaled,6,364.6829308,0.1506
C5H6O_31,C(=O)CC#C(C),FundScaled,7,446.2700843,19.0692
C5H6O_31,C(=O)CC#C(C),FundScaled,8,475.7177459,2.0861
C5H6O_31,C(=O)CC#C(C),FundScaled,9,670.1484005,1.6782
C5H6O_31,C(=O)CC#C(C),FundScaled,10,777.3839728,0.2074
C5H6O_31,C(=O)CC#C(C),FundScaled,11,991.0346009,1.7529
C5H6O_31,C(=O)CC#C(C),FundScaled,12,993.2578869,1.8868
C5H6O_31,C(=O)CC#C(C),FundScaled,13,998.629365,2.3417
C5H6O_31,C(=O)CC#C(C),FundScaled,14,1008.483198,40.828
C5H6O_31,C(=O)CC#C(C),FundScaled,15,1117.006654,1.826
C5H6O_31,C(=O)CC#C(C),FundScaled,16,1157.159485,3.6006
C5H6O_31,C(=O)CC#C(C),FundScaled,17,1245.397508,4.5078
C5H6O_31,C(=O)CC#C(C),FundScaled,18,1333.698126,0.4623
C5H6O_31,C(=O)CC#C(C),FundScaled,19,1345.866276,13.5223
C5H6O_31,C(=O)CC#C(C),FundScaled,20,1358.448548,5.0114
C5H6O_31,C(=O)CC#C(C),FundScaled,21,1389.197165,9.7203
C5H6O_31,C(=O)CC#C(C),FundScaled,22,1390.06606,9.2358
C5H6O_31,C(=O)CC#C(C),FundScaled,23,1789.351241,258.7501
C5H6O_31,C(=O)CC#C(C),FundScaled,24,2286.348983,2.8345
C5H6O_31,C(=O)CC#C(C),FundScaled,25,2807.943901,62.4112
C5H6O_31,C(=O)CC#C(C),FundScaled,26,2900.85779,10.055
C5H6O_31,C(=O)CC#C(C),FundScaled,27,2912.169259,19.0234
C5H6O_31,C(=O)CC#C(C),FundScaled,28,2978.491788,1.1429
C5H6O_31,C(=O)CC#C(C),FundScaled,29,2999.652032,4.1702
C5H6O_31,C(=O)CC#C(C),FundScaled,30,3000.38982,4.3808
C5H6O_32,CC(CC#C)=O,FundScaled,1,34.48927274,6.5664
C5H6O_32,CC(CC#C)=O,FundScaled,2,142.3810484,0.1254
C5H6O_32,CC(CC#C)=O,FundScaled,3,157.8483442,0.1157
C5H6O_32,CC(CC#C)=O,FundScaled,4,312.1887629,9.604
C5H6O_32,CC(CC#C)=O,FundScaled,5,340.0485403,8.2524
C5H6O_32,CC(CC#C)=O,FundScaled,6,442.6007082,4.4756
C5H6O_32,CC(CC#C)=O,FundScaled,7,480.7504829,7.2116
C5H6O_32,CC(CC#C)=O,FundScaled,8,539.4605005,21.9193
C5H6O_32,CC(CC#C)=O,FundScaled,9,653.0911213,43.1162
C5H6O_32,CC(CC#C)=O,FundScaled,10,665.641523,38.4196
C5H6O_32,CC(CC#C)=O,FundScaled,11,747.0280082,3.9141
C5H6O_32,CC(CC#C)=O,FundScaled,12,796.3281825,0.5686
C5H6O_32,CC(CC#C)=O,FundScaled,13,942.4152483,0.542
C5H6O_32,CC(CC#C)=O,FundScaled,14,968.9734015,2.5971
C5H6O_32,CC(CC#C)=O,FundScaled,15,997.6119969,2.2048
C5H6O_32,CC(CC#C)=O,FundScaled,16,1145.782654,11.7273
C5H6O_32,CC(CC#C)=O,FundScaled,17,1190.094175,66.491
C5H6O_32,CC(CC#C)=O,FundScaled,18,1243.668593,12.1281
C5H6O_32,CC(CC#C)=O,FundScaled,19,1321.112992,54.4694
C5H6O_32,CC(CC#C)=O,FundScaled,20,1352.44558,4.8727
C5H6O_32,CC(CC#C)=O,FundScaled,21,1372.422043,21.2621
C5H6O_32,CC(CC#C)=O,FundScaled,22,1385.867007,12.9951
C5H6O_32,CC(CC#C)=O,FundScaled,23,1772.660184,259.4211
C5H6O_32,CC(CC#C)=O,FundScaled,24,2150.41241,4.5673
C5H6O_32,CC(CC#C)=O,FundScaled,25,2913.032142,4.6459
C5H6O_32,CC(CC#C)=O,FundScaled,26,2916.250468,0.3096
C5H6O_32,CC(CC#C)=O,FundScaled,27,2986.798386,0.2549
C5H6O_32,CC(CC#C)=O,FundScaled,28,2997.385616,2.397
C5H6O_32,CC(CC#C)=O,FundScaled,29,3046.459073,6.3639
C5H6O_32,CC(CC#C)=O,FundScaled,30,3307.945751,69.5171
C5H6O_33,O=CCCC#C,FundScaled,1,55.32127172,11.296
C5H6O_33,O=CCCC#C,FundScaled,2,88.71235568,1.7536
C5H6O_33,O=CCCC#C,FundScaled,3,172.8911163,1.2059
C5H6O_33,O=CCCC#C,FundScaled,4,290.3045675,6.6715
C5H6O_33,O=CCCC#C,FundScaled,5,327.1926991,10.6969
C5H6O_33,O=CCCC#C,FundScaled,6,450.4165604,8.2447
C5H6O_33,O=CCCC#C,FundScaled,7,535.4540056,11.6973
C5H6O_33,O=CCCC#C,FundScaled,8,653.8730882,43.7811
C5H6O_33,O=CCCC#C,FundScaled,9,665.9612755,40.7152
C5H6O_33,O=CCCC#C,FundScaled,10,736.8668278,3.5832
C5H6O_33,O=CCCC#C,FundScaled,11,831.4500899,0.641
C5H6O_33,O=CCCC#C,FundScaled,12,835.3509549,4.2491
C5H6O_33,O=CCCC#C,FundScaled,13,992.5096987,2.1516
C5H6O_33,O=CCCC#C,FundScaled,14,1031.36081,18.2663
C5H6O_33,O=CCCC#C,FundScaled,15,1044.501194,8.9792
C5H6O_33,O=CCCC#C,FundScaled,16,1144.913759,2.0382
C5H6O_33,O=CCCC#C,FundScaled,17,1190.008297,1.8537
C5H6O_33,O=CCCC#C,FundScaled,18,1275.069979,2.4978
C5H6O_33,O=CCCC#C,FundScaled,19,1292.670198,7.4657
C5H6O_33,O=CCCC#C,FundScaled,20,1359.360858,8.6182
C5H6O_33,O=CCCC#C,FundScaled,21,1373.324716,13.1131
C5H6O_33,O=CCCC#C,FundScaled,22,1392.072647,8.109
C5H6O_33,O=CCCC#C,FundScaled,23,1783.333101,235.4531
C5H6O_33,O=CCCC#C,FundScaled,24,2147.546852,3.371
C5H6O_33,O=CCCC#C,FundScaled,25,2802.935401,59.9553
C5H6O_33,O=CCCC#C,FundScaled,26,2916.218788,3.8986
C5H6O_33,O=CCCC#C,FundScaled,27,2923.370899,10.5621
C5H6O_33,O=CCCC#C,FundScaled,28,2972.611722,3.4648
C5H6O_33,O=CCCC#C,FundScaled,29,3000.006899,7.5334
C5H6O_33,O=CCCC#C,FundScaled,30,3307.687926,67.2972
C5H6O_34,C=CC(=O)C=C,FundScaled,1,79.36119568,0.0122
C5H6O_34,C=CC(=O)C=C,FundScaled,2,106.3218304,2.0854
C5H6O_34,C=CC(=O)C=C,FundScaled,3,228.2259377,1.8625
C5H6O_34,C=CC(=O)C=C,FundScaled,4,320.1554741,8.1959
C5H6O_34,C=CC(=O)C=C,FundScaled,5,410.8155428,1.0846
C5H6O_34,C=CC(=O)C=C,FundScaled,6,516.3811697,2.1469
C5H6O_34,C=CC(=O)C=C,FundScaled,7,557.1857197,11.9065
C5H6O_34,C=CC(=O)C=C,FundScaled,8,572.9304968,0.3964
C5H6O_34,C=CC(=O)C=C,FundScaled,9,748.8476676,0.2479
C5H6O_34,C=CC(=O)C=C,FundScaled,10,826.4009406,26.3711
C5H6O_34,C=CC(=O)C=C,FundScaled,11,952.7103984,37.3061
C5H6O_34,C=CC(=O)C=C,FundScaled,12,956.3486676,39.3448
C5H6O_34,C=CC(=O)C=C,FundScaled,13,974.2798031,41.5142
C5H6O_34,C=CC(=O)C=C,FundScaled,14,989.7506294,0.6922
C5H6O_34,C=CC(=O)C=C,FundScaled,15,1001.097403,12.1156
C5H6O_34,C=CC(=O)C=C,FundScaled,16,1024.561277,4.299
C5H6O_34,C=CC(=O)C=C,FundScaled,17,1183.331569,85.509
C5H6O_34,C=CC(=O)C=C,FundScaled,18,1239.272021,0.534
C5H6O_34,C=CC(=O)C=C,FundScaled,19,1276.897654,9.7644
C5H6O_34,C=CC(=O)C=C,FundScaled,20,1361.355709,69.4089
C5H6O_34,C=CC(=O)C=C,FundScaled,21,1373.867275,50.9555
C5H6O_34,C=CC(=O)C=C,FundScaled,22,1637.103478,55.5618
C5H6O_34,C=CC(=O)C=C,FundScaled,23,1641.460642,11.6985
C5H6O_34,C=CC(=O)C=C,FundScaled,24,1722.335485,170.2792
C5H6O_34,C=CC(=O)C=C,FundScaled,25,3015.679253,7.0049
C5H6O_34,C=CC(=O)C=C,FundScaled,26,3021.846056,3.5488
C5H6O_34,C=CC(=O)C=C,FundScaled,27,3051.421104,1.8583
C5H6O_34,C=CC(=O)C=C,FundScaled,28,3064.946412,4.6626
C5H6O_34,C=CC(=O)C=C,FundScaled,29,3114.324735,4.3109
C5H6O_34,C=CC(=O)C=C,FundScaled,30,3119.39335,1.32
C5H6O_35,O=CC=CC=C,FundScaled,1,91.8188492,3.4488
C5H6O_35,O=CC=CC=C,FundScaled,2,147.6413622,6.8736
C5H6O_35,O=CC=CC=C,FundScaled,3,197.8607173,1.7663
C5H6O_35,O=CC=CC=C,FundScaled,4,270.3978563,8.0372
C5H6O_35,O=CC=CC=C,FundScaled,5,374.2862859,4.2607
C5H6O_35,O=CC=CC=C,FundScaled,6,414.8342515,0.8545
C5H6O_35,O=CC=CC=C,FundScaled,7,581.1732581,15.4435
C5H6O_35,O=CC=CC=C,FundScaled,8,625.7603524,2.9062
C5H6O_35,O=CC=CC=C,FundScaled,9,847.0498286,8.5474
C5H6O_35,O=CC=CC=C,FundScaled,10,920.6402135,4.8546
